date,query,page,country,device,clicks,impressions,ctr,average_position
2026-04-30,website design company in nepal,/services/business-website,Nepal,desktop,6,288,0.0208,6.3
2026-04-30,ecommerce website development nepal,/services/ecommerce-store,Nepal,mobile,5,234,0.0214,6.1
2026-04-30,school management software nepal,/services/school-management-system,Nepal,desktop,1,168,0.006,10.6
2026-04-30,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,1,127,0.0079,12.3
2026-04-30,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,desktop,4,207,0.0193,7.0
2026-04-30,website cost in nepal,/blog/website-cost-nepal,Nepal,desktop,23,585,0.0393,4.8
2026-04-30,business website package nepal,/services/business-website,Nepal,mobile,2,142,0.0141,7.2
2026-04-30,online store development nepal,/services/ecommerce-store,Nepal,mobile,2,114,0.0175,9.2
2026-04-30,best IT company in kathmandu,/,Nepal,mobile,1,109,0.0092,10.2
2026-04-30,portfolio website design nepal,/portfolio,Nepal,mobile,1,70,0.0143,12.6
2026-04-30,crm software nepal,/services/business-website,Nepal,mobile,0,15,0.0,17.5
2026-04-30,wordpress website design nepal,/services/business-website,Nepal,desktop,0,20,0.0,16.3
2026-05-01,website design company in nepal,/services/business-website,Nepal,desktop,6,360,0.0167,8.6
2026-05-01,ecommerce website development nepal,/services/ecommerce-store,Nepal,desktop,4,289,0.0138,7.2
2026-05-01,school management software nepal,/services/school-management-system,Nepal,desktop,2,173,0.0116,9.8
2026-05-01,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,2,96,0.0208,9.9
2026-05-01,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,8,288,0.0278,7.2
2026-05-01,website cost in nepal,/blog/website-cost-nepal,Nepal,desktop,31,563,0.0551,3.7
2026-05-01,business website package nepal,/services/business-website,Nepal,mobile,3,174,0.0172,7.9
2026-05-01,online store development nepal,/services/ecommerce-store,Nepal,mobile,1,176,0.0057,11.7
2026-05-01,best IT company in kathmandu,/,Nepal,desktop,1,82,0.0122,10.2
2026-05-01,portfolio website design nepal,/portfolio,Nepal,mobile,0,81,0.0,11.6
2026-05-01,crm software nepal,/services/business-website,Nepal,desktop,0,21,0.0,17.3
2026-05-01,wordpress website design nepal,/services/business-website,Nepal,desktop,0,15,0.0,16.0
2026-05-02,website design company in nepal,/services/business-website,Nepal,mobile,5,193,0.0259,7.6
2026-05-02,ecommerce website development nepal,/services/ecommerce-store,Nepal,desktop,7,186,0.0376,5.5
2026-05-02,school management software nepal,/services/school-management-system,Nepal,desktop,2,118,0.0169,8.5
2026-05-02,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,1,89,0.0112,12.6
2026-05-02,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,6,237,0.0253,7.5
2026-05-02,website cost in nepal,/blog/website-cost-nepal,Nepal,desktop,19,374,0.0508,3.9
2026-05-02,business website package nepal,/services/business-website,Nepal,mobile,2,136,0.0147,7.5
2026-05-02,online store development nepal,/services/ecommerce-store,Nepal,desktop,2,119,0.0168,10.1
2026-05-02,best IT company in kathmandu,/,Nepal,mobile,0,59,0.0,13.4
2026-05-02,portfolio website design nepal,/portfolio,Nepal,desktop,0,56,0.0,14.9
2026-05-02,crm software nepal,/services/business-website,Nepal,mobile,0,10,0.0,15.4
2026-05-02,wordpress website design nepal,/services/business-website,Nepal,mobile,0,17,0.0,14.9
2026-05-03,website design company in nepal,/services/business-website,Nepal,desktop,4,254,0.0157,5.7
2026-05-03,ecommerce website development nepal,/services/ecommerce-store,Nepal,mobile,3,182,0.0165,7.1
2026-05-03,school management software nepal,/services/school-management-system,Nepal,mobile,3,158,0.019,9.3
2026-05-03,law firm management system nepal,/services/law-firm-management-system,Nepal,desktop,2,130,0.0154,11.9
2026-05-03,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,1,140,0.0071,8.7
2026-05-03,website cost in nepal,/blog/website-cost-nepal,Nepal,mobile,20,515,0.0388,5.2
2026-05-03,business website package nepal,/services/business-website,Nepal,desktop,2,108,0.0185,8.4
2026-05-03,online store development nepal,/services/ecommerce-store,Nepal,desktop,1,126,0.0079,10.9
2026-05-03,best IT company in kathmandu,/,Nepal,tablet,1,93,0.0108,10.4
2026-05-03,portfolio website design nepal,/portfolio,Nepal,mobile,0,80,0.0,13.5
2026-05-03,crm software nepal,/services/business-website,Nepal,tablet,0,15,0.0,15.8
2026-05-03,wordpress website design nepal,/services/business-website,Nepal,desktop,0,14,0.0,17.2
2026-05-04,website design company in nepal,/services/business-website,Nepal,mobile,6,328,0.0183,7.9
2026-05-04,ecommerce website development nepal,/services/ecommerce-store,Nepal,mobile,8,323,0.0248,7.9
2026-05-04,school management software nepal,/services/school-management-system,Nepal,desktop,3,268,0.0112,10.2
2026-05-04,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,3,184,0.0163,10.2
2026-05-04,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,desktop,3,180,0.0167,7.7
2026-05-04,website cost in nepal,/blog/website-cost-nepal,Nepal,desktop,16,462,0.0346,4.5
2026-05-04,business website package nepal,/services/business-website,Nepal,desktop,2,138,0.0145,7.2
2026-05-04,online store development nepal,/services/ecommerce-store,Nepal,desktop,3,182,0.0165,10.0
2026-05-04,best IT company in kathmandu,/,Nepal,desktop,1,112,0.0089,10.3
2026-05-04,portfolio website design nepal,/portfolio,Nepal,mobile,1,80,0.0125,14.3
2026-05-04,crm software nepal,/services/business-website,Nepal,desktop,0,24,0.0,18.3
2026-05-04,wordpress website design nepal,/services/business-website,Nepal,mobile,0,23,0.0,16.2
2026-05-05,website design company in nepal,/services/business-website,Nepal,mobile,5,251,0.0199,7.1
2026-05-05,ecommerce website development nepal,/services/ecommerce-store,Nepal,desktop,7,255,0.0275,6.9
2026-05-05,school management software nepal,/services/school-management-system,Nepal,desktop,3,223,0.0135,9.6
2026-05-05,law firm management system nepal,/services/law-firm-management-system,Nepal,tablet,2,150,0.0133,12.2
2026-05-05,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,4,232,0.0172,7.9
2026-05-05,website cost in nepal,/blog/website-cost-nepal,Nepal,desktop,10,546,0.0183,6.5
2026-05-05,business website package nepal,/services/business-website,Nepal,desktop,3,155,0.0194,8.4
2026-05-05,online store development nepal,/services/ecommerce-store,Nepal,desktop,2,129,0.0155,10.4
2026-05-05,best IT company in kathmandu,/,Nepal,mobile,2,123,0.0163,11.0
2026-05-05,portfolio website design nepal,/portfolio,Nepal,desktop,0,57,0.0,13.3
2026-05-05,crm software nepal,/services/business-website,Nepal,mobile,0,16,0.0,17.7
2026-05-05,wordpress website design nepal,/services/business-website,Nepal,desktop,0,21,0.0,14.2
2026-05-06,website design company in nepal,/services/business-website,Nepal,mobile,6,402,0.0149,7.4
2026-05-06,ecommerce website development nepal,/services/ecommerce-store,Nepal,desktop,6,204,0.0294,7.1
2026-05-06,school management software nepal,/services/school-management-system,Nepal,mobile,2,180,0.0111,7.5
2026-05-06,law firm management system nepal,/services/law-firm-management-system,Nepal,desktop,1,97,0.0103,10.6
2026-05-06,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,3,173,0.0173,7.5
2026-05-06,website cost in nepal,/blog/website-cost-nepal,Nepal,desktop,18,617,0.0292,4.6
2026-05-06,business website package nepal,/services/business-website,Nepal,mobile,3,205,0.0146,9.2
2026-05-06,online store development nepal,/services/ecommerce-store,Nepal,mobile,2,153,0.0131,9.3
2026-05-06,best IT company in kathmandu,/,Nepal,tablet,1,118,0.0085,11.5
2026-05-06,portfolio website design nepal,/portfolio,Nepal,mobile,0,75,0.0,14.3
2026-05-06,crm software nepal,/services/business-website,Nepal,tablet,0,25,0.0,17.8
2026-05-06,wordpress website design nepal,/services/business-website,Nepal,desktop,0,15,0.0,15.0
2026-05-07,website design company in nepal,/services/business-website,Nepal,desktop,3,215,0.014,8.7
2026-05-07,ecommerce website development nepal,/services/ecommerce-store,Nepal,mobile,8,303,0.0264,4.9
2026-05-07,school management software nepal,/services/school-management-system,Nepal,mobile,2,204,0.0098,9.0
2026-05-07,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,1,101,0.0099,11.0
2026-05-07,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,tablet,4,178,0.0225,8.2
2026-05-07,website cost in nepal,/blog/website-cost-nepal,Nepal,desktop,14,514,0.0272,3.9
2026-05-07,business website package nepal,/services/business-website,Nepal,mobile,1,131,0.0076,7.9
2026-05-07,online store development nepal,/services/ecommerce-store,Nepal,mobile,2,175,0.0114,11.3
2026-05-07,best IT company in kathmandu,/,Nepal,mobile,1,134,0.0075,11.9
2026-05-07,portfolio website design nepal,/portfolio,Nepal,desktop,1,105,0.0095,14.7
2026-05-07,crm software nepal,/services/business-website,Nepal,mobile,0,19,0.0,18.0
2026-05-07,wordpress website design nepal,/services/business-website,Nepal,desktop,0,19,0.0,16.4
2026-05-08,website design company in nepal,/services/business-website,Nepal,tablet,4,207,0.0193,7.8
2026-05-08,ecommerce website development nepal,/services/ecommerce-store,Nepal,desktop,9,282,0.0319,6.1
2026-05-08,school management software nepal,/services/school-management-system,Nepal,tablet,6,264,0.0227,7.9
2026-05-08,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,2,151,0.0132,10.4
2026-05-08,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,6,316,0.019,9.3
2026-05-08,website cost in nepal,/blog/website-cost-nepal,Nepal,mobile,42,672,0.0625,3.3
2026-05-08,business website package nepal,/services/business-website,Nepal,mobile,5,210,0.0238,6.3
2026-05-08,online store development nepal,/services/ecommerce-store,Nepal,mobile,2,163,0.0123,11.4
2026-05-08,best IT company in kathmandu,/,Nepal,mobile,1,121,0.0083,12.8
2026-05-08,portfolio website design nepal,/portfolio,Nepal,mobile,0,59,0.0,14.3
2026-05-08,crm software nepal,/services/business-website,Nepal,mobile,0,24,0.0,18.3
2026-05-08,wordpress website design nepal,/services/business-website,Nepal,mobile,0,19,0.0,14.8
2026-05-09,website design company in nepal,/services/business-website,Nepal,mobile,5,226,0.0221,7.8
2026-05-09,ecommerce website development nepal,/services/ecommerce-store,Nepal,desktop,6,260,0.0231,6.7
2026-05-09,school management software nepal,/services/school-management-system,Nepal,mobile,4,188,0.0213,7.3
2026-05-09,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,1,84,0.0119,9.6
2026-05-09,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,5,242,0.0207,6.3
2026-05-09,website cost in nepal,/blog/website-cost-nepal,Nepal,desktop,20,549,0.0364,4.8
2026-05-09,business website package nepal,/services/business-website,Nepal,mobile,3,152,0.0197,7.2
2026-05-09,online store development nepal,/services/ecommerce-store,Nepal,mobile,2,118,0.0169,11.0
2026-05-09,best IT company in kathmandu,/,Nepal,desktop,1,93,0.0108,13.4
2026-05-09,portfolio website design nepal,/portfolio,Nepal,desktop,0,52,0.0,12.4
2026-05-09,crm software nepal,/services/business-website,Nepal,mobile,0,20,0.0,16.5
2026-05-09,wordpress website design nepal,/services/business-website,Nepal,mobile,0,17,0.0,15.4
2026-05-10,website design company in nepal,/services/business-website,Nepal,mobile,4,226,0.0177,8.1
2026-05-10,ecommerce website development nepal,/services/ecommerce-store,Nepal,desktop,7,207,0.0338,6.4
2026-05-10,school management software nepal,/services/school-management-system,Nepal,desktop,3,173,0.0173,8.0
2026-05-10,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,1,100,0.01,10.0
2026-05-10,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,desktop,3,148,0.0203,6.9
2026-05-10,website cost in nepal,/blog/website-cost-nepal,Nepal,mobile,10,362,0.0276,6.2
2026-05-10,business website package nepal,/services/business-website,Nepal,tablet,2,148,0.0135,8.2
2026-05-10,online store development nepal,/services/ecommerce-store,Nepal,tablet,1,88,0.0114,10.1
2026-05-10,best IT company in kathmandu,/,Nepal,desktop,1,94,0.0106,10.8
2026-05-10,portfolio website design nepal,/portfolio,Nepal,mobile,0,56,0.0,13.2
2026-05-10,crm software nepal,/services/business-website,Nepal,desktop,0,11,0.0,16.3
2026-05-10,wordpress website design nepal,/services/business-website,Nepal,desktop,0,17,0.0,16.3
2026-05-11,website design company in nepal,/services/business-website,Nepal,desktop,4,205,0.0195,8.5
2026-05-11,ecommerce website development nepal,/services/ecommerce-store,Nepal,desktop,4,246,0.0163,7.4
2026-05-11,school management software nepal,/services/school-management-system,Nepal,desktop,6,290,0.0207,8.9
2026-05-11,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,1,156,0.0064,10.3
2026-05-11,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,mobile,9,320,0.0281,6.0
2026-05-11,website cost in nepal,/blog/website-cost-nepal,Nepal,desktop,15,609,0.0246,6.3
2026-05-11,business website package nepal,/services/business-website,Nepal,mobile,4,131,0.0305,5.9
2026-05-11,online store development nepal,/services/ecommerce-store,Nepal,desktop,1,135,0.0074,9.3
2026-05-11,best IT company in kathmandu,/,Nepal,mobile,2,125,0.016,10.9
2026-05-11,portfolio website design nepal,/portfolio,Nepal,mobile,0,56,0.0,14.6
2026-05-11,crm software nepal,/services/business-website,Nepal,desktop,0,26,0.0,15.5
2026-05-11,wordpress website design nepal,/services/business-website,Nepal,mobile,0,21,0.0,15.3
2026-05-12,website design company in nepal,/services/business-website,Nepal,mobile,6,272,0.0221,8.4
2026-05-12,ecommerce website development nepal,/services/ecommerce-store,Nepal,tablet,5,184,0.0272,5.6
2026-05-12,school management software nepal,/services/school-management-system,Nepal,desktop,5,265,0.0189,8.3
2026-05-12,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,2,137,0.0146,12.7
2026-05-12,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,desktop,3,205,0.0146,7.6
2026-05-12,website cost in nepal,/blog/website-cost-nepal,Nepal,mobile,29,594,0.0488,4.0
2026-05-12,business website package nepal,/services/business-website,Nepal,desktop,2,144,0.0139,8.7
2026-05-12,online store development nepal,/services/ecommerce-store,Nepal,mobile,1,126,0.0079,11.4
2026-05-12,best IT company in kathmandu,/,Nepal,mobile,0,80,0.0,11.4
2026-05-12,portfolio website design nepal,/portfolio,Nepal,mobile,0,63,0.0,12.3
2026-05-12,crm software nepal,/services/business-website,Nepal,mobile,0,16,0.0,18.2
2026-05-12,wordpress website design nepal,/services/business-website,Nepal,desktop,0,27,0.0,14.9
2026-05-13,website design company in nepal,/services/business-website,Nepal,desktop,6,366,0.0164,8.6
2026-05-13,ecommerce website development nepal,/services/ecommerce-store,Nepal,mobile,8,239,0.0335,5.9
2026-05-13,school management software nepal,/services/school-management-system,Nepal,tablet,4,205,0.0195,7.6
2026-05-13,law firm management system nepal,/services/law-firm-management-system,Nepal,mobile,2,144,0.0139,10.8
2026-05-13,digital marketing company in nepal,/services/seo-digital-marketing,Nepal,desktop,4,297,0.0135,9.3
2026-05-13,website cost in nepal,/blog/website-cost-nepal,Nepal,mobile,14,558,0.0251,5.1
2026-05-13,business website package nepal,/services/business-website,Nepal,desktop,3,207,0.0145,7.1
2026-05-13,online store development nepal,/services/ecommerce-store,Nepal,desktop,2,127,0.0157,8.7
2026-05-13,best IT company in kathmandu,/,Nepal,mobile,2,112,0.0179,10.4
2026-05-13,portfolio website design nepal,/portfolio,Nepal,mobile,1,64,0.0156,12.6
