lead_id,lead_created_date,source_medium,default_channel_group,campaign_name,landing_page,service_interest,lead_status,is_mql,is_sql,became_customer,estimated_deal_value_usd,city,customer_type
DG2475,2026-04-10,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Unqualified,No,No,No,0,Biratnagar,SME
DG2476,2026-04-10,google / cpc,Paid Search,google_website_service_leads,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Butwal,Retail Business
DG2477,2026-04-10,google / cpc,Paid Search,google_website_service_leads,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Butwal,Retail Business
DG2478,2026-04-10,google / cpc,Paid Search,google_website_service_leads,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Chitwan,Retail Business
DG2479,2026-04-10,google / cpc,Paid Search,google_website_service_leads,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Butwal,Educational Institution
DG2480,2026-04-10,google / cpc,Paid Search,google_website_service_leads,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Dharan,Educational Institution
DG2481,2026-04-10,google / cpc,Paid Search,google_website_service_leads,/blog/website-cost-nepal,Business Website,Working,No,No,No,0,Bhaktapur,Educational Institution
DG2482,2026-04-10,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Hetauda,Educational Institution
DG2483,2026-04-10,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/school-management-system,School Management System,Working,No,No,No,0,Butwal,SME
DG2484,2026-04-10,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Pokhara,Professional Services
DG2485,2026-04-10,newsletter / email,Email,client_referral_nurture,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Dharan,Retail Business
DG2486,2026-04-10,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,Working,No,No,No,0,Biratnagar,Retail Business
DG2487,2026-04-10,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,Unqualified,No,No,No,0,Biratnagar,Retail Business
DG2488,2026-04-10,partner_sites / referral,Referral,directory_referrals,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Kathmandu,Professional Services
DG2489,2026-04-11,google / organic,Organic Search,seo_service_pages,/contact,General Website Inquiry,SQL,Yes,Yes,No,0,Biratnagar,Retail Business
DG2490,2026-04-11,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,Working,No,No,No,0,Lalitpur,Startup
DG2491,2026-04-11,google / organic,Organic Search,seo_service_pages,/services/seo-digital-marketing,Digital Marketing,Unqualified,No,No,No,0,Butwal,Educational Institution
DG2492,2026-04-11,google / organic,Organic Search,seo_service_pages,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Hetauda,Educational Institution
DG2493,2026-04-11,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Pokhara,Retail Business
DG2494,2026-04-11,google / organic,Organic Search,seo_service_pages,/portfolio,Portfolio Follow-up,Unqualified,No,No,No,0,Butwal,Educational Institution
DG2495,2026-04-11,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Working,No,No,No,0,Lalitpur,Retail Business
DG2496,2026-04-11,google / cpc,Paid Search,google_ecommerce_leads,/services/school-management-system,School Management System,Working,No,No,No,0,Biratnagar,Educational Institution
DG2497,2026-04-11,google / cpc,Paid Search,google_ecommerce_leads,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Lalitpur,Retail Business
DG2498,2026-04-11,google / cpc,Paid Search,google_ecommerce_leads,/services/business-website,Business Website,Working,No,No,No,0,Dharan,Professional Services
DG2499,2026-04-11,google / cpc,Paid Search,google_ecommerce_leads,/services/law-firm-management-system,Law Firm Management System,Working,No,No,No,0,Lalitpur,Educational Institution
DG2500,2026-04-11,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/business-website,Business Website,Unqualified,No,No,No,0,Biratnagar,Retail Business
DG2501,2026-04-11,newsletter / email,Email,client_referral_nurture,/services/law-firm-management-system,Law Firm Management System,SQL,Yes,Yes,No,0,Chitwan,Retail Business
DG2502,2026-04-11,(direct) / (none),Direct,direct_none,/,General Website Inquiry,Working,No,No,No,0,Kathmandu,Retail Business
DG2503,2026-04-11,partner_sites / referral,Referral,directory_referrals,/services/business-website,Business Website,Unqualified,No,No,No,0,Butwal,Startup
DG2504,2026-04-12,google / organic,Organic Search,organic_non_brand,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Kathmandu,SME
DG2505,2026-04-12,google / organic,Organic Search,organic_non_brand,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Kathmandu,Retail Business
DG2506,2026-04-12,google / organic,Organic Search,organic_non_brand,/contact,General Website Inquiry,Working,No,No,No,0,Birgunj,Professional Services
DG2507,2026-04-12,google / organic,Organic Search,organic_non_brand,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Lalitpur,Startup
DG2508,2026-04-12,google / cpc,Paid Search,google_ecommerce_leads,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Pokhara,SME
DG2509,2026-04-12,google / cpc,Paid Search,google_ecommerce_leads,/services/business-website,Business Website,Unqualified,No,No,No,0,Kathmandu,SME
DG2510,2026-04-12,google / cpc,Paid Search,google_ecommerce_leads,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Chitwan,Startup
DG2511,2026-04-12,facebook / paid_social,Paid Social,fb_business_website_awareness,/,General Website Inquiry,Working,No,No,No,0,Chitwan,Retail Business
DG2512,2026-04-12,newsletter / email,Email,monthly_newsletter,/services/business-website,Business Website,Working,No,No,No,0,Butwal,Retail Business
DG2513,2026-04-12,(direct) / (none),Direct,direct_none,/blog/website-cost-nepal,Business Website,Working,No,No,No,0,Biratnagar,Educational Institution
DG2514,2026-04-12,partner_sites / referral,Referral,directory_referrals,/services/ecommerce-store,Ecommerce Store,Unqualified,No,No,No,0,Butwal,Educational Institution
DG2515,2026-04-13,google / organic,Organic Search,seo_service_pages,/contact,General Website Inquiry,MQL,Yes,No,No,0,Lalitpur,Professional Services
DG2516,2026-04-13,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,Working,No,No,No,0,Kathmandu,Startup
DG2517,2026-04-13,google / organic,Organic Search,seo_service_pages,/portfolio,Portfolio Follow-up,MQL,Yes,No,No,0,Birgunj,SME
DG2518,2026-04-13,google / organic,Organic Search,seo_service_pages,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Pokhara,Retail Business
DG2519,2026-04-13,google / organic,Organic Search,seo_service_pages,/services/law-firm-management-system,Law Firm Management System,MQL,Yes,No,No,0,Hetauda,Educational Institution
DG2520,2026-04-13,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Dharan,Educational Institution
DG2521,2026-04-13,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,Working,No,No,No,0,Pokhara,Retail Business
DG2522,2026-04-13,google / cpc,Paid Search,google_website_service_leads,/,General Website Inquiry,SQL,Yes,Yes,No,0,Biratnagar,Retail Business
DG2523,2026-04-13,google / cpc,Paid Search,google_website_service_leads,/services/law-firm-management-system,Law Firm Management System,MQL,Yes,No,No,0,Lalitpur,Professional Services
DG2524,2026-04-13,google / cpc,Paid Search,google_website_service_leads,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Dharan,Startup
DG2525,2026-04-13,google / cpc,Paid Search,google_website_service_leads,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Chitwan,Startup
DG2526,2026-04-13,facebook / paid_social,Paid Social,fb_ecommerce_leads,/portfolio,Portfolio Follow-up,MQL,Yes,No,No,0,Butwal,SME
DG2527,2026-04-13,facebook / paid_social,Paid Social,fb_ecommerce_leads,/contact,General Website Inquiry,Working,No,No,No,0,Butwal,Professional Services
DG2528,2026-04-13,facebook / paid_social,Paid Social,fb_ecommerce_leads,/,General Website Inquiry,Working,No,No,No,0,Biratnagar,Educational Institution
DG2529,2026-04-13,newsletter / email,Email,monthly_newsletter,/services/business-website,Business Website,MQL,Yes,No,No,0,Butwal,Professional Services
DG2530,2026-04-13,newsletter / email,Email,monthly_newsletter,/,General Website Inquiry,Working,No,No,No,0,Lalitpur,Retail Business
DG2531,2026-04-13,(direct) / (none),Direct,direct_none,/,General Website Inquiry,MQL,Yes,No,No,0,Biratnagar,Startup
DG2532,2026-04-13,partner_sites / referral,Referral,agency_partner_backlinks,/blog/website-cost-nepal,Business Website,SQL,Yes,Yes,No,0,Pokhara,Professional Services
DG2533,2026-04-13,partner_sites / referral,Referral,agency_partner_backlinks,/portfolio,Portfolio Follow-up,Unqualified,No,No,No,0,Chitwan,Retail Business
DG2534,2026-04-14,google / organic,Organic Search,seo_service_pages,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Butwal,SME
DG2535,2026-04-14,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Lalitpur,Startup
DG2536,2026-04-14,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,Unqualified,No,No,No,0,Pokhara,Educational Institution
DG2537,2026-04-14,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Biratnagar,Educational Institution
DG2538,2026-04-14,google / organic,Organic Search,seo_service_pages,/portfolio,Portfolio Follow-up,Unqualified,No,No,No,0,Bhaktapur,Educational Institution
DG2539,2026-04-14,google / organic,Organic Search,seo_service_pages,/portfolio,Portfolio Follow-up,MQL,Yes,No,No,0,Biratnagar,SME
DG2540,2026-04-14,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,SQL,Yes,Yes,No,0,Birgunj,SME
DG2541,2026-04-14,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,SQL,Yes,Yes,No,0,Lalitpur,Professional Services
DG2542,2026-04-14,google / cpc,Paid Search,google_ecommerce_leads,/services/business-website,Business Website,SQL,Yes,Yes,No,0,Chitwan,Professional Services
DG2543,2026-04-14,google / cpc,Paid Search,google_ecommerce_leads,/services/school-management-system,School Management System,Unqualified,No,No,No,0,Kathmandu,SME
DG2544,2026-04-14,google / cpc,Paid Search,google_ecommerce_leads,/contact,General Website Inquiry,MQL,Yes,No,No,0,Kathmandu,Professional Services
DG2545,2026-04-14,google / cpc,Paid Search,google_ecommerce_leads,/services/seo-digital-marketing,Digital Marketing,Unqualified,No,No,No,0,Pokhara,Educational Institution
DG2546,2026-04-14,google / cpc,Paid Search,google_ecommerce_leads,/,General Website Inquiry,MQL,Yes,No,No,0,Lalitpur,SME
DG2547,2026-04-14,facebook / paid_social,Paid Social,fb_business_website_awareness,/services/business-website,Business Website,MQL,Yes,No,No,0,Lalitpur,Professional Services
DG2548,2026-04-14,facebook / paid_social,Paid Social,fb_business_website_awareness,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Chitwan,Startup
DG2549,2026-04-14,facebook / paid_social,Paid Social,fb_business_website_awareness,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Lalitpur,SME
DG2550,2026-04-14,newsletter / email,Email,monthly_newsletter,/services/ecommerce-store,Ecommerce Store,Unqualified,No,No,No,0,Hetauda,Educational Institution
DG2551,2026-04-14,newsletter / email,Email,monthly_newsletter,/contact,General Website Inquiry,MQL,Yes,No,No,0,Butwal,Professional Services
DG2552,2026-04-14,(direct) / (none),Direct,direct_none,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Butwal,Professional Services
DG2553,2026-04-14,partner_sites / referral,Referral,directory_referrals,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Birgunj,SME
DG2554,2026-04-15,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Working,No,No,No,0,Butwal,Startup
DG2555,2026-04-15,google / organic,Organic Search,seo_service_pages,/contact,General Website Inquiry,Working,No,No,No,0,Kathmandu,Retail Business
DG2556,2026-04-15,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Biratnagar,SME
DG2557,2026-04-15,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Butwal,Startup
DG2558,2026-04-15,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Working,No,No,No,0,Bhaktapur,SME
DG2559,2026-04-15,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,MQL,Yes,No,No,0,Dharan,Retail Business
DG2560,2026-04-15,google / organic,Organic Search,seo_service_pages,/services/law-firm-management-system,Law Firm Management System,Working,No,No,No,0,Kathmandu,SME
DG2561,2026-04-15,google / organic,Organic Search,seo_service_pages,/blog/website-cost-nepal,Business Website,Unqualified,No,No,No,0,Hetauda,Startup
DG2562,2026-04-15,google / cpc,Paid Search,google_website_service_leads,/,General Website Inquiry,Working,No,No,No,0,Birgunj,Retail Business
DG2563,2026-04-15,google / cpc,Paid Search,google_website_service_leads,/services/law-firm-management-system,Law Firm Management System,MQL,Yes,No,No,0,Dharan,Educational Institution
DG2564,2026-04-15,google / cpc,Paid Search,google_website_service_leads,/blog/website-cost-nepal,Business Website,Unqualified,No,No,No,0,Bhaktapur,Professional Services
DG2565,2026-04-15,google / cpc,Paid Search,google_website_service_leads,/services/law-firm-management-system,Law Firm Management System,Working,No,No,No,0,Dharan,SME
DG2566,2026-04-15,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/portfolio,Portfolio Follow-up,MQL,Yes,No,No,0,Lalitpur,Startup
DG2567,2026-04-15,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/about,General Website Inquiry,Unqualified,No,No,No,0,Pokhara,Startup
DG2568,2026-04-15,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Birgunj,Educational Institution
DG2569,2026-04-15,newsletter / email,Email,monthly_newsletter,/services/business-website,Business Website,Unqualified,No,No,No,0,Kathmandu,SME
DG2570,2026-04-15,newsletter / email,Email,monthly_newsletter,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Lalitpur,Startup
DG2571,2026-04-15,newsletter / email,Email,monthly_newsletter,/contact,General Website Inquiry,MQL,Yes,No,No,0,Chitwan,Startup
DG2572,2026-04-15,(direct) / (none),Direct,direct_none,/,General Website Inquiry,MQL,Yes,No,No,0,Biratnagar,Startup
DG2573,2026-04-15,(direct) / (none),Direct,direct_none,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Pokhara,SME
DG2574,2026-04-15,(direct) / (none),Direct,direct_none,/services/law-firm-management-system,Law Firm Management System,MQL,Yes,No,No,0,Dharan,Startup
DG2575,2026-04-15,partner_sites / referral,Referral,directory_referrals,/,General Website Inquiry,MQL,Yes,No,No,0,Dharan,Educational Institution
DG2576,2026-04-16,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,Working,No,No,No,0,Chitwan,SME
DG2577,2026-04-16,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,SQL,Yes,Yes,No,0,Hetauda,Startup
DG2578,2026-04-16,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,SQL,Yes,Yes,No,0,Kathmandu,Startup
DG2579,2026-04-16,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,MQL,Yes,No,No,0,Chitwan,SME
DG2580,2026-04-16,google / organic,Organic Search,organic_non_brand,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Dharan,Educational Institution
DG2581,2026-04-16,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,Working,No,No,No,0,Butwal,SME
